id,obs_consumption_ele_last_12m,obs_consumption_gas_last_12m,obs_consumption_ele_last_01m,current_paid_cosnumption
67a9f61862f5bfbd4fae1f25675551b4,5332,0,839,79.75
f180724c12763096a12019064a2aec36,-4067,0,0,0
28bdabf7bf325f57129de82415cc36a2,4422,0,2138,0
f1807240a477e89c2c66e83afa018875,-58186,0,-896,0
f180724716f1a06db7e9d961bfdb455c,-7070,0,0,0
070bc0f3eb8b3af350e677267f7f8bc8,1662549,0,106463,180.09
fb85d9639db51d0c07593adf268319c7,3120,0,0,0
389bbbe70248fbeecdf9bb1bd0d1da04,3584,0,322,32.61
f1807244863e23d15817b7c4cc944cca,-25289,89457,-1232,120.22
f180823d4ec1f4fa6330cf654ed5a045,-8581,0,-1841,270.95
f180823d993d216a46faf79fcb5b2e8e,-4503,0,-397,59.31
d911943b2779f54d77c345149ff58674,26936,0,2380,338.58
f180823ef9f87b0da01d9516dc9dc5f7,-38684,0,-3686,338.71
f18082370dd89c8fcb38cfbcd675f064,-2860,2853,-475,70.11
ac023cf61624359740376471f10ab120,5077,0,0,0
05c7abf4a204931c165edd76c4cc01ea,8449,0,165,23.42
f1808239e60d601060fe3a630ee70a28,-28351,0,-2965,294.84
f1808232b1eb9c765013acf5926011c7,-1976,0,0,0
f18082356e4fc54588a57def60c5fcea,0,5080,0,0
f1808234c9e31ba25ebee3edec222528,-8555,12138,-950,92.43
1f540ff0cdba13a2ed569a806a2d0cc9,11302,0,880,76.65
6ac5021004144dbe73c79776e8e9c062,18230,0,0,0
ac9033ee1d6056f4ac827d79bedcc72d,8369,0,936,136.14
f180823bd90292fee2e0feaffcf48cfd,-18216,0,-1463,141.54
f180823299adc547ab63fd9b23b484bc,-2237,1796,-183,0
27b670058aae01d91936ca5863a2395a,103392,0,8490,737.76
d04555373609495bf3fc924d19638dc3,14593,4968,0,0
01fb90c92cc2ab60e81ffcec3a13ad10,4141,0,391,56.6
f1808235c89a926f4606bd126f2e1b8b,-15647,0,0,0
9eb906e4cf014db4d8588d4c019b594a,5568,0,1079,34.5
f1808239f332074284f60d597313a89c,-143618,0,-11309,166.47
f1807241db8b085cae7d5414347a317c,-27799,0,-251,0
f1808231e350761110290a14e0d3fdf2,-18219,0,-1413,136.55
503d33de4d5980166ad3c22113fdf800,12785,0,0,0
f180823380c37bf03685a5d83fb2986d,-3329244,867921,-509826,1499.48
53806d8776037e3187a65bfa592ae801,41768,0,5996,0
421b289465d8cd83e6c496f6bdca8991,370845,0,38398,402.98
f18082352184de475a7f63165ad8add5,-2300,0,0,0
f1808238a1437e3621aa462de87d390d,-53228,0,-3840,67.3
f180823e0f175e9acb91e8b483dc61d7,-28834,0,0,0
0004351ebdd665e6ee664792efc4fd13,4060,0,0,0
f18082316c3208d87f5a27345125d461,-3405,0,-457,67.13
d8f7a83363219ec785b837898a364619,6378,0,1756,259
f180823f40a5865b5582820af11d6c9b,-4309,0,-485,46.69
7952c1793001fa0de7d402625cfe0aec,7093,0,0,0
f180724bdf38e2f401433ca6d3983a0e,-2170560,33185,-230072,0.85
f1808239761bd5916d11d29a7ff3cbca,-2831,0,-471,67.88
7486994ca74eb69e7403d3cfa90b57be,3606,0,0,0
f180724e926c720eab53813bf3349582,-89721,0,-12600,567.43
195bc2be30bb50804f5de94886734317,6788,5629,708,104.95
5844cbd329236f04d75b25d68a7ab279,101432,0,3090,313.74
f180724cdcd57ce9812edb797f16692b,-61104,0,-6074,500.72
7007ee229e5e2a5eedac6b69c0af3dd2,137311,0,11172,1047.75
f180724d80d412d084a541db0b6ec8d7,-3176,0,-562,83.17
f18082322d203ad30ae27eb51defb632,-47672,279401,-3522,359.03
3de239bf88297682720ad271cb1ba80e,4207,0,412,40.75
9c926b12c1ad6236ead8c7c483549d7e,4263,0,418,61.93
255ee3462b2822de41797c49ab8e0cfb,39612,0,3212,465.89
8162c47b210fcd5e54a2b56e607271a9,625918,0,62898,282.22
f18082347570a054e58ef0b4672c1cbc,-1572886,0,-166003,2.4
4542faa1f14c4886ffe9cf962549d930,76677,0,2196,150.86
f1807249d6ada1917a9147adb410d461,-75671,0,-5921,578.38
f1808230fbfb3f7d67f2b30d4874ad01,-86791,0,0,0
007366595913874291f68fec31370eeb,82900,0,14264,83.06
f180724372baa8a274bb038d708c71f0,-106534,0,-21972,736.67
b8330b7e7be4f07d96097d3ea9a6e373,75397,0,16497,0.82
6a1bb7d93869e4eb774b2c1e11d10d4d,163165,0,12786,8.82
8c1962b0fa007f50af057e79fb5bbad1,24987,0,0,0
400a7e84b112d64622f7b26003227e84,11979,33724,0,0
6b5a85fbfcaaf4923eee9034e2d75323,12756,0,2013,310.02
06d2d650c4ec8705e5d02aa04ad3272d,7515,0,0,0
4f2d38ad87d8e9f0ecd850acbcee35c1,217295,0,8333,126.6
f1807241209c6cfc7addaa90e9ac67b7,-6924,0,-281,0
13f8bcf0ad9728be97d80f321191363d,703,0,0,0
546760e6888a7f191b5996b47526540b,5502,0,1060,142.02
425accd18e2f2135535c6b990714aef7,19039,0,1871,131.18
906cd38e249f4a44998318309c97953b,32185,0,2880,283.25
4942c06d780872ba358f01a30d76558d,706319,0,125953,11577.59
9ffab35205c62be2e4525b415718c36e,14333,0,0,0
97f4d0a0d6a4c9a329f1954979f2d2fb,725751,0,48836,63.62
f180724287deffd3b3098ef79a3999ac,-4499,0,0,0
f1807247712feca701f531da97c3dfbd,-9634,0,-3270,290.19
f18072410d07b842ed3479336e91dcef,-22890,0,-2367,233.24
14c72d7b5fad11fb88e4f6407c0c8edb,37046,0,3186,77.73
f1808233f5f031f231934668bc75daf7,-5198,0,-411,34.13
2396427689a9a67ee3bb339af5116b3d,3488,0,183,18.71
f180724b43fe0f15861edd83e56f1dd2,-21993,0,-3866,73.48
f180724f8baa94d6e95b650ffe846948,-180,0,0,0
f180823bcbb5617561ccdc488a2a1804,-13085,0,-808,80.87
f18072487e8041f2095e8fafdba18794,-76862,0,-9145,845.43
977d746104044e09044dfc9bd78307fc,2984413,0,106297,0
f2b22cc0cb8cf2454c9122f0bf822775,34637,0,6620,664.34
37ba7923ca00b117fa74cc4d6f65f6b0,1544909,261969,127181,0
866956f5324a448d209bcee5efecf806,5600,0,0,0
83fa634ca817f1e85663fe0b36aeeaee,304300,0,34386,51.05
f18082356e31a54282718024851e2b67,-6056,0,-568,0
f8c03b45a72c4276035d095ea1198c41,1743025,0,106161,0
dee3bb10d91d1fb59815e52896f6becb,12636,0,699,0
4f71154f75a8cea1912a09e468a6366e,217940,0,16837,0
e9160249da85f7dd2a192e7e80bcffcc,103401,0,5408,78.68
940d19452973bb150a8c346ff745bb72,58871,19328,5994,539.23
44a238c8f49558028e4eef3f0d7e0c34,28962,0,2472,233.99
f180823d93eb870b2544b8b985c8ceb9,-829,0,-76,7.16
9c66f56df3df73336539dd79bcc482fd,8051,0,995,106.03
475a5a7302f1bde0b350dbd6dfb2a903,1123984,0,130639,183.63
f37824cf7b8bf0293d996d5cb6f42b4a,14468,0,555,72.17
7fb648aa7211bd47e5e22ca8ebdbde14,843,0,0,0
0837410cd591a8251ae88759b3d441fa,17999,0,902,87.23
00bf3995126e432218c5a50ba3d03546,17064,0,1207,117.16
f180823933482c9da55e25cbe087056d,-4841,0,-310,45.48
f180724158014d144c53a051ac12e3ca,-87935,0,-7332,122.22
f180724c4f44f72483db0904938f1b03,-5814,0,-532,47.38
f1808234e9dd7092a4fb6989d06e82be,-6330,0,0,0
d0d84d8d61aa7278c096a1874741c54c,6786,0,0,0
8d0f670636d0e4bbfa1f632ac813f469,7627,0,738,76.82
53b563f724a7e7faf557270d445f074a,3762344,128275,-62026,247.53
f0f87b5b9b459886926f3997f51e5270,763882,0,58593,657.3
2efcd652a02f5ff7353e7fc78edf6651,1095,0,216,30.92
f18072430ab212605f8b3cd1430debf6,-10283,3832,0,0
7bce7de37335098b126fca5270ee1459,287,0,0,0
f180823b3a30c87b9b3228a36de9b86b,-567590,0,-48288,109.36
cd3f7e482b6696d0c46391a16bbbab95,5339,0,1363,221
0096906bea10664463b8c147a5f3bf58,14876,0,0,0
f180724e7a44562616eee0e80b81a14b,-9275,0,-398,74.27
f18072431f915bb350a5c3af1b13bbfa,-2844,0,0,0
cc048fe255d4cd3fd6e0beda12f143d7,5322441,921247,760727,526.97
4593d7320a5f2fa7ffaaa05c8a861919,1929,0,181,50
f1807249fad2d44af8b7c1b26bbfbaa4,-5988,0,-327,47.54
733e95ea0970b2d402548f794052c526,36817,0,2746,149.64
f180823cc20491b409120973e9597a52,-11491,53775,-1299,130.37
a70958081a9f727ec02201d4d2d4930e,5013,0,0,0
f180823f7e8a513541a1879951db607b,-5598,0,-643,63.25
f18082351834dff87191f7a67e75bb87,-76,0,-97,14.32
f18082344fec0c13f5fecf593f3bdf74,-963288,0,-54281,0
14eeb1a65793ec19d43d6310602e08a7,8990,0,1802,259.63
918cdd82cdbe8decc833e22810893983,350090,471625,25760,2385.65
9a027230c4c326664c49b8a77ff861f2,4535,3967,0,0
f1807246ecb15a32f0155cfb05991c17,-2882,0,0,0
a4ca97dd3ea379b32e84b25c06fa9e5c,22488,0,3242,306.22
f180724a45015225b691e850bc554817,-3329244,867921,-509826,1142.65
b51f774f943724ea9a37d91a3e4d12f5,3787,0,0,0
f18082322f123d1ee5bc30ac824694eb,-4251,0,0,0
f180724bf79c3788e0cc71bfad77f080,-7562,0,0,0
f1808233307050b2946c2f7aba6523d1,-37407,0,-2310,165.93
f1808235ba1814d986034cdff42122ee,-59841,0,-5956,486.76
f18082321fbf5868d9da64acdb98a2e7,-7082,0,-1187,170.18
4653308305bda200bf89789ecdb32b0b,366945,0,68969,5571.19
92eecd7264f708e39ce88264d7b81cf9,61498,0,1733,170.32
4935166194da492c5f4be3dd897c52bb,14312,0,0,0
f18072424269e39590b7ee104d9b7cb2,-26642,0,-801,0
e64f8c35bb72c988c7356fa866882ff1,324678,0,55400,498.81
a29aefb95177bd58f2e6ca9a4fe6ae3f,17708,0,0,0
f18082345f5eaee55680328e9f7023b4,-6631,0,-393,38.9
f3f9dfbcc9cbdd2d784b23fcbded05fe,12273,0,0,0
8ddaf6bd7aaefa42286f909c0b1dd6fc,87618,0,1815,0
6b1f845fc151c920157774982b969674,593702,0,55512,91.49
f180823fe08527d43b6f817f6be323d9,-29937,0,-12668,170.99
f180823b42aba161b414985e3d000d76,-4730,0,0,0
ff5cb05097ab4472f2a607082f2ac0f6,10195,0,0,0
f18072484cbc01de1b6d8dfaf02c174f,-116241,0,-12802,155.14
f180724afe9b344f150d5d4d6b072a81,-36156,0,-2752,50.74
f1808235e10b296203cc701ce65a92f9,-30827,0,-1864,184.29
60239a9799513b01e443f69d9be25c8b,2313,0,0,0
c5dcd5c506e565aaabffa29bc1ec0a37,9559,0,1339,187.69
f18082389384c4395fbf4347de69dd26,-4579,0,0,0
a704070a809b4de74f324a1776e97ee0,6346,0,1252,181.6
828051f2c05c7568c059fa38dd99e4e4,6,376,0,0
f180724437fe1d9b465ffd2bfb54a1cd,-61650,0,-5435,479.01
f180823c565022bb95da63662a73be0e,-13254,0,-545,0
f180823c8d11aab325afd6e0e8c08e26,-8557,0,0,0
f1808239db02d3776d2f7e49e5717e20,-6554,0,-59,0
f180823b7675369b1673a796d06f242c,-4867,0,-2155,281.4
f180724f509d81ee5c2d07ae46dcf0d5,-52239,0,-8974,226.12
f1807242a187efe50a8a6b52d56e7791,-24439,0,-2373,248.15
f180823d2d4a6a0f86ea2362f6aa18e9,-41801,0,-2946,293.54
9d608a8ef81bfdb78e6e999d8ac44c8d,8001,0,0,0
96fcac95b2e31985124bb8dbe2201be6,7444,0,87,0
4d8bbebe4ca3684fc229c73cd5860ce8,5163,0,0,0
542d3a948b2a1648ac185d2b05c300c6,22965,0,0,0
f18072446731b8c973560f35b89a0ae7,-2875,0,-505,73.18
f180724268841880c5a87fee0d228ea7,-19625,0,0,0
f18072438c65dc6dd58c71b60dba5e2d,-40056,0,-1274,119.87
122dd1cd10afea5f5642742616adaeaa,12698,3936,3305,303.27
f180823050508af2b19c14788622cf3e,-4566,0,-425,40.14
ec17b468731f2d1ea5ca9b417365b98d,3991671,1653924,293995,366.14
f180823ebb8ffb981b2d4bc9e0a69ae7,-4542,0,-975,145.67
793577ee238c6d5dac50c4d968e02421,11920,5221,0,0
f18082342505b500eadb7287c28dc1f6,-585608,0,-33439,27.76
f180823dabb8461aeeeb64150c289b68,-26309,0,-3715,393.97
3952cc0232b5966ea13302131e16e190,8209,0,632,68.34
6aacfe58df4bd1419fa8e9d3ad38b6b7,3155,0,0,0
f80ec449a4edf469b8b5bed554253db4,17500,0,927,88.96
f180823ab3fce8a7d54735d8d678c95f,-44712,0,-2796,281.49
f180724a1020ebc58c8fef41427a396a,-20087,0,-1912,187.65
f180724d02ab0aed348ee632d821220b,-53442,0,-10824,0
f180724f1dbd3790719449b7b7e05f94,-1912,0,0,0
99a06b3299756d9d1b9ce2d58cd61264,21737,0,1859,255
f18072434f7f428d874d2cefabf73c4e,-26100,0,-1786,97.66
2050bce676599aa968e6621753bb710e,29211,0,5119,156.46
f18082311f4e9df68e2c0d08eda44b5a,-5641,0,-582,0
ea00bf7ed1a5341d1dd0d54ce0113461,1223,0,59,5.89
f18082318460927730d1468ad9e490ce,-507715,0,-51900,498.51
5617253c741a48037962338781243fc4,10719,0,2787,229.42
9beb46466cbc62e58d55917500f0be3a,2977,0,529,75.88
889de1c323f20da0724575ecbdfafac5,10395,0,1609,90.89
b224e143623bc9b6963c1e35c5444b02,20320,0,1280,125.59
bb5860683349349de9ae65374e86fcef,6515,0,1584,161.61
f180823501c2616fb3dd3f74a7b7a513,-24048,0,-5968,864.5
0827495b5910491ba8dab860fb04f6e8,52460,8071,3548,358.54
f180724f396b87ceeb32773b04a27bf3,-2150,0,0,0
f180823e54283f956d3de76d866711b9,-7293,0,-1139,168.81
bacfc0f87b03d9098da2b4cf5797f2b7,4171,0,1431,145.43
864c0978bfd8706905c4bea701c0c47e,15824,0,0,0
d8553a4cf3c9e04aa25a8998d8710066,76677,0,2196,0
f1807240a1f947ce271cc7dae7ef9ca7,-3017,0,0,0
9a2fb031e26892b204af963743db36dd,3861,0,0,0
f1808236f73429482045dc3bafe5d5d1,-20835,0,-1801,190.24
f180823fa60af4a68ce0765e7134dceb,-29619,0,-1796,177.58
a04a11e915c7e4f8552465b4c96133a0,5607,0,1602,296.27
f1808237d498f35819663770edf48bb0,-30563,0,-3906,370.3
f1807243b2e69d8a6a395cdd438326f4,-31788,0,-3047,434.92
f180823c3948de1e68d8d95bd237b33c,-1867,0,0,0
f180724fb8039fdb231f5cac2a7e222f,-3063,0,0,0
84604d4915f1cab2ecd2c228cad893aa,507715,0,51900,235.67
f18082344b5d943e47ae402d8e5226ff,-404631,497935,-20318,1220.65
f180724d453c4ad8d83c330c98fea4ac,-92781,0,0,0
f180823a46bd8d631964dea5501c307e,-4173,0,0,0
1cada2ef5504c69299cfda4f3c04e414,33352,0,6459,939.87
04ba2221bae849d84969c7b4a435abcd,177957,0,7694,133.3
271a3263b347a46647dbf2b621f2b14f,56453,0,12541,366.24
8db5a082a7e3f67cb006314e4ede939a,2821,0,0,0
44b74a6d28712b0b6b80e9abca4e4a0d,6207104,41532,558120,396.56
662566ed3e386dd74213d97a38099634,31324,0,0,0
f18072464f9b55bca60cf0f64a942a0a,-133943,0,-11143,271.05
c4c28950d416338e07fb913d45de0607,5253,0,0,0
6fc5362edbc7e3533ad91c03e95a7d9d,20139,70124,4495,0.88
76f146f11540d807f4785894b8dc197f,215616,0,16453,520.61
e59140d391bf47117d91116921a56d76,9173,0,2010,288.61
f180724a724459b7d597d5e3ec61aef1,-42059,0,-4087,404.05
ee70a85e134546e47f50b7f7d29c2ecd,9486,0,0,0
f1808232ca330387a34c3eda0749d2c3,-14190,0,-1377,142
f180823a7bfb8e0cf033ef61b4e7555b,-10844,21430,-2246,331.09
f180823c2de3137531ac14ac08652cb6,-28721,0,-1490,147.52
a9fcdc8f257139233eeba132e74ee405,551,0,0,0
cb5414cb8d232d8aa053cbc401b246ec,9606,0,1029,41.05
f01255de2f8023e9e503660fa14cda47,53932,20833,5430,537.72
3babadcdc2264654fcb4a1330134969f,1495,0,221,30.95
453d38b7237750949a1d0d4dfafb4143,8328,18579,840,124.67
926ec24973551ea8afaf0a5fd04f409f,3748,0,0,0
f1808235b8218cdb4964c6a069afe1c3,-34254,0,0,0
f1807243e3ca550261497203bae31967,-8849,568,-2269,255.7
d81e53b3b0f63af7ac2db5b911d4a959,10556,11006,0,0
b0689be5145c63f774d018ca96054b7c,7091,0,0,0
d61479197043753c842828ec7960e12c,20660,0,0,0
f1808230e4ed0be0c4ee12d8dd565f20,-57850,0,-2263,0
f18072477cd7427bc88380733890722c,-45487,0,-574,0
f180724f7e972a9527a85291565f5ea1,-28592,0,-3676,343.56
febb5092642487ac605f8ce71300f90e,14116,0,0,0
8cc83f0e4ed2d41328c31269c4177941,284402,1176233,31155,957.1
f18072416ee9f7200c826fe83c9643c4,-26790,0,-3032,322.04
8b74209bd7c06aa1298d7de1a042a8a3,17608,14307,40,4.54
f1807240c0c286e24daf56856aff5d38,-12874,0,-968,93.76
bdf38e2f401433ca6d3983a0e856709e,2170560,33185,230072,0.85
f180823408d4c1b0f158623499c34611,-43553,0,-831,0
f1807243947ac27df87853c19aa1e93b,-8912,0,-952,40.81
4e9dd7092a4fb6989d06e82becf2b050,6330,0,0,0
f180724e2e79de4abbf1f6a04b2acc68,0,0,0,0
1bf92b5172c8b0a093cdd5266febf285,3887,0,330,32.08
f18072459aff29eef8428be4b8d9ae7b,-21160,0,-2590,238.38
f180823301d02e74f17c218d25c1a1c7,-133820,0,-6976,681.31
752584df7018223ae1257535c058782f,80527,0,5331,550.22
0dcc937cc8d22f3ae917f1993f17d618,25882,0,0,0
b6a06f94bae45f3cb636e730bd4c982e,3477,0,0,0
e062b7406a76896c0a54d816ec410f29,5276,0,0,0
f180823d323804d21c28f6575bfd9175,-44548,0,-3253,81.29
d8282cc85c3866b0b330356e63ef28fd,13524,7297,303,0
968bd16c19ead27a03cfd08a1793d4ca,351441,0,79727,148.58
f1807245227c16e0435289843323fac3,-6926,0,0,0
af7d98f7155b7ac780623df4f6a7da9b,13355,0,3078,261.25
288a4d65ef4f57873ae4213a75ecc9bc,67616,0,6497,288.98
37152a22d34b75fb751f273e4957534e,13369,0,3104,188.48
f180823b22ad342e36ebbf758c2e8410,-1539202,0,-149335,0
f180823e097ef2c1a13b499c3ca87f0a,-15081,0,-887,129.22
a0654ea7ae542b46d516b0e4040a533b,204726,0,23440,961.24
2b211aa66ac422d13e1e2924f374fd82,8375,0,1880,215.64
001dc71143f45cb58aaccc2e94823c5a,12500,0,1461,211
33ef203a66c14605dddeb1fc87d8fc95,96574,0,6733,0
f1808232177fc35bd6558ad4078dfe9c,-20021,0,0,0
87a38dbdd73ca252c60174e011f645db,7459,0,2400,285.27
f18072429cc7b2bde4ae56302ff994fa,-3488,8220,0,0
f1807242dc6c2c139544ddb2da41c6c0,-1141,0,-161,23.28
b2cdb1296ec2c446cc6aa7e2ffc3612f,3422,0,0,0
f180724433af651378a909e602808991,-9096,6823,0,0
f1808236cf2f666cd866c08fabd3d032,-360093,72958,-31940,2948.67
8df55a7c337dd82b2efd73ee2f160c56,1191783,0,83695,880.5
f1807247032a9e53284174eb24875bbc,-42385,0,-363,0
992de3a0ad22bb8879054712bd9648f4,12245,0,751,27.21
dce64aae2403a6f7497df6dd32cc7121,36055,0,2573,40.27
f18072428c503819c91cff777a086e3d,-7268,0,-2357,345.98
5d3cd48db6fcc2b86904f5bb947503b7,2301,0,392,56.98
a2dfa02ffcdc7c3a203a44ae4650ac55,11448,0,990,0
f1808239629a5bd29647c5b6f34a7028,-46618,0,0,0
f18072446de30d48504b84b924b28730,-54577,9947,-5353,513.98
f1807243e0c42c7dbcbbf75b680ff9ee,-6430,0,-832,81.13
92067087ea6be539eb164643a0d2dd03,133782,0,10702,486.61
1b768b507f68445c3ab69c1fc5c6737c,10457,0,0,0
f180823c611460ccf7fa31066051e200,-11940,0,-1334,126.91
d927f362c9039e51ebbeca790642fde7,30029,0,0,0
6e1f99f626617571e9a092421be10979,11037,0,0,0
f180823d4b149de95bab5b5c69b4e84c,-324678,0,-55400,0
6b7d6cb28e154a15ddfee0c1e652e8e2,1310,0,22,4.4
f180724b00eaf7ff9aba1b79e5310fb5,-3540,0,0,0
7abfe706ad7eb3dbbfd729fb9e57bee3,5322441,921247,760727,274.31
f180724b39e4f74092094d80d6a185e2,-316796,0,-30555,183.21
f1807242eb1e38c5faf695ac5de86d8e,-48163,3972,-1856,177.78
f1808234da78a12fe26ab1b02799a2dd,-144843,9673,-13418,1278.93
f180724dc45f212f3ffdbb80498bac7f,-3483,0,-964,142.03
f180823b165b08e89144601bc9acaf7d,-70,0,0,0
cf84d72b325e16286e920810c3c92c36,203429,0,13699,0
f180823db5ea77f2133960bee3df2cef,-142675,0,-28360,386.9
d923e7d355a8201d7580eb313dff1afe,19481,0,1637,161.66
1808c2355b123b32893e09ca26d8aee3,6766,0,611,59.78
f1807247f36bb3edf33f165dda13ffd2,-2291,0,-93,9.4
c21776dfeae856a081a633da457fdefe,668581,0,97512,140.21
f180823e7519052daf148f262b966041,-474,0,-24,3.23
f18072442ce2c30baa9f3d48f5571e18,-1704895,0,-163893,2792.64
f180724296bfaf03cb5e4b428020395d,-3949,0,0,0
f1807249117af7173056ba10c4228ef5,-3444,0,-702,76
f1807241c5b6823f3912bb3a95222d89,-6125,1560,-711,68.84
f1808235f7a0cb98646eef80e113fc7a,-50220,0,-3505,346.19
f180724a7dc4e203d27e5b74cc0706eb,-2983,0,-524,76.69
7078473cf4d813e0e5b52bd804df7630,405534,0,35477,51.87
987ab91d432c7bee97587d9dd50a7abe,4757,0,1446,126.13
f180823ac9e2bfb0f053e31edf0b7c73,-2288838,0,-237044,59.69
cbc7a91c04034bf0c7ebf9823558fbea,16016,0,1291,0
f180724359ec2658ab9eb9bd9938f400,-1077879,0,-31596,351.95
f180823da8ef337d37a23f18331b35a9,-16677,46173,0,0
f1807243d78bfdc98f859ab92bd93ee7,-7792,0,0,0
ebc68069cb075c43a28bfb01822202bc,1445,0,0,0
9ae8b1c09ea1c8ec13b4bb8d59668265,19117,323763,3047,274.56
f1807240d70ae3a5e62d6bb95b9ab062,-13685,0,0,0
f18072446a1f5c69bcb24b78cb7275db,-63692,0,-4937,491.87
1241a98cddb0551b619e676b8084aa1e,15932,0,3223,337.46
243df4964398f77b5f0cead5ea13cebf,642370,0,53526,429.19
f1807243d6ff667d8c0b51329e40835c,-2771,10581,0,0
f180823cc015b433b23ce5350308bbda,-39699,0,-5879,502.21
6b80ab6b156e966cc8b254d27e7ef8f9,29848,0,2769,0.44
f180823289b9263596a5f374ffaadb89,-128692,0,-7777,490.7
dff0d9799d160410bea9cb244831dcd8,90551,0,20080,1188.61
2626dcd60e9bd5688289b237ce75aa3a,39615,0,4688,447.3
f18082333322c9e115b8a926aff99dd3,-6061,0,0,0
f1808231b768b507f68445c3ab69c1fc,-10457,0,0,0
96a30090deec13fa258981c3fe61213a,30521,0,1151,104.02
12a80bcab0019f49d06080662e1b1881,5047,0,0,0
3524546399f7b7a339ce04d8c438153b,6575,0,316,31.58
f1808236849d02b1098dde2d653ee59d,-23078,0,-2064,196.81
f18072410fcfa27cc651d9205dff4f8c,-20534,0,-1902,191.96
f18082393fcbd0ea04d4849605f29725,-6084,0,0,0
f180823792e48ebbc86fa17368f1ab6e,-10950,0,-1119,109.41
268b304c2bdf2bd7d73a9ee37a575fb6,12922,4117,3084,313.09
5b9587a1f16a5977128007408bf21c99,1482,0,265,39.12
f18072479c490ffc7e64b59018c8273b,-12813,0,-344,32.38
ebf7a69a1fe22612c2953f2d83903ef2,902482,12773,122897,39.19
f180724ae50d262d91a29d0f5de5dc61,-5151,22636,-312,45.94
79b37c827b62ff1d769dc5c1449494fd,17039,0,1131,110.46
f18072411c71090b118194cea76b4987,-29489,0,-2619,73.44
52dac18b3c3b7fa2d1f84687552afbb9,683,0,0,0
6efe9c761ca25ad1d13e4e74668707b5,4682,0,0,0
f3629c694c047045c2648a21050b7cd6,155107,14848,2937,75.4
8aa2135ce2d2377ee18a48dec0d2966f,3199,0,0,0
f1807242ab7ded204a980f91da0b796e,-9571,0,0,0
476e69bef5aac4874ee4043eaabc6e3d,8272,7906,783,19.65
f1807241e92b4f417257937b817d97d6,-4665,0,-495,71.25
f180823645bfa425e0add085f713fb5d,-35490,0,-2778,270.19
7d6a3f3f344c71aef56b1123bb440d37,2200,0,269,25.84
f1807244e12e7b44b5013e88fe8dce1e,-1710,0,-329,48.19
832984e578f451780b08f9b3b2122b61,1084359,0,70373,182.82
4e120676a5c6d4138fe320380b6055ae,3118110,468369,289924,442.56
f1808236cab1fa4bd8d74393f6ce10b9,-15987,0,0,0
b42f2977a6a6f0e48885b8c3e90c4c4c,6222,0,0,0
f1807249f080126baa731baf2fb5535a,-64103,0,-4375,413.14
d2fac4838c8faa3af8514065e821b1eb,29159,0,2664,273.05
dd8e3d5ea8b18cb926dabe84da20f7c2,251377,0,27408,47.05
f180724d241d422b71385d25ff32c99a,-136079,0,-8349,809.39
f180823939ea324ced31512efcacf5fe,-47613,0,0,0
1c2e4d95f75224b52db1526dfb7e3de8,20107,0,1732,170.08
f180724ee313c1feb19071010b72028c,-2829,0,0,0
a086156f5c113967b4704541ed66a645,2361,0,175,17.24
e3ae795162b08edd5404606a4f568622,1925,0,143,13.75
4c0f95ea1c761a3e727ea85449a54687,28881,150453,0,0
f180724ae0d92b7860752005251615a0,-32671,15642,-2397,241.97
f1808230515f4f29730d0abf7f07a16b,-153912,0,-15930,605.87
2cadf80f3001815b9a7cf69b54a7b722,126078,0,5497,444.22
8ceb17f783b91959aa02fcda0c000495,13822,0,1014,100.84
f18072469768a982879685f6e4f19471,-12159,17039,0,0
c91429ebb43af797b22a4c9b671c83b1,17779,0,481,0
66536047273d55458a15c4f3c1a08dad,32760,0,0,0
cfb9a0ec4f762b182ad354600adb9565,12284,0,1933,280.17
f18072491f62386fb68475cb7ea9960e,-3680,0,0,0
f18082321adcb5571d4390b0e18374f7,-7838,0,-275,27.8
0c417689b25c20766ed2d392d7d278b2,14342,13145,1691,164.94
ce7da8a22417f288284bfcd949299002,8265,0,2344,344.95
f180823072e33a1598dea3496d6b46ef,-115852,0,-4142,82.48
9fb1cf2cc1eda85e4853ee9a4126db94,44204,0,3872,212.18
f1807247c311027244f8460774e924dd,-4390,0,-741,67.22
f180724b011722319338be25ee831cbb,-755166,0,-60140,0
f1808236864bc2090024aee04d7b4106,-25226,0,-2565,315.86
f1808230d37dbeeb31687df0ac7469d8,-262469,107699,-30000,377.05
f18072468af811764f709c523a40789d,-2141,0,-358,52.84
e90591d434f842a7d4c2b7791375c682,12437,0,2033,295.48
f1808239dae7065cff41a48cee8d1b9d,-2337,0,0,0
f180823c13673ff9a7d44191ef0cee2c,-2596,0,0,0
f1807247078473cf4d813e0e5b52bd80,-405534,0,-35477,51.87
5c75543858abbd377942cc3f1f38df4e,15044,0,1841,192.15
43fc859bd5e33b8b3fe09561059835d4,4260,0,0,0
f18072498daad007d15d28051871b428,-484026,0,-52510,801.04
f180724fa9944f5557c212c3232f7d53,-38310,33410,-3166,313.83
247d5bf440c20642aa4d8a78d158481c,6396,0,898,133.43
c92d61de5952216bd22b6ccbcad9bc5a,107841,0,11831,1157.73
a75d30f7eddda53b0023e48fca66a850,5456,0,705,103.75
12a5e27fb3d66d98f79253702b6ac028,84327,0,0,0
e0605c17aa3295dacd4ea10090add4f0,3120,0,0,0
1343ff6a7fe45e35dac41314ea73ca54,3926060,1959386,469210,564.9
